fecha,tipo_crimen,nro_area_comunitaria,lat,lon
2019-07-24T16:53:00Z,robo,66,41.76460796,-87.68867896
2019-07-24T15:50:00Z,robo,69,41.750940418,-87.625130255
2019-07-24T14:30:00Z,robo,28,41.883208624,-87.686489297
2019-07-24T11:21:00Z,robo,51,41.716561597,-87.561098205
2019-07-24T14:45:00Z,robo,6,41.938636968,-87.64960867
2019-07-24T15:28:00Z,robo,22,41.917407385,-87.70579017
2019-07-24T16:49:00Z,robo,28,41.868541914,-87.639235361
2019-07-24T16:30:00Z,robo,32,41.881770084,-87.635309866
2019-07-24T16:55:00Z,robo,28,41.882274161,-87.639696346
2019-07-24T18:45:00Z,robo,23,41.90683577,-87.728130174
2019-07-24T15:30:00Z,robo,32,41.883500187,-87.627876698
2019-07-24T18:09:00Z,robo,28,41.877822179,-87.655181405
2019-07-24T18:00:00Z,robo,32,41.883210553,-87.634365105
2019-07-24T17:45:00Z,robo,69,41.758125035,-87.605376887
2019-07-24T16:30:00Z,robo,22,41.925886611,-87.678679535
2019-07-24T18:40:00Z,robo,71,41.749657947,-87.66342156
2019-07-24T19:30:00Z,robo,33,41.86703917,-87.624144053
2019-07-24T06:39:00Z,robo,24,41.895850883,-87.680587795
2019-07-24T19:30:00Z,robo,8,41.909860541,-87.638552799
2019-07-24T17:16:00Z,robo,28,41.865397377,-87.640660777
2019-07-24T17:00:00Z,robo,44,41.748411996,-87.610005045
2019-07-24T21:00:00Z,robo,77,41.983729989,-87.668807608
2019-07-24T19:45:00Z,robo,8,41.897895128,-87.624096605
2019-07-24T21:32:00Z,robo,65,41.773811253,-87.722636843
2019-07-24T12:24:00Z,robo,6,41.933436218,-87.645397373
2019-07-24T21:00:00Z,robo,44,41.736259984,-87.628068782
2019-07-24T20:00:00Z,robo,2,41.983840796,-87.690679803
2019-07-24T21:10:00Z,robo,6,41.933436218,-87.645397373
2019-07-24T19:48:00Z,robo,32,41.882394062,-87.627844798
2019-07-24T18:13:00Z,robo,1,42.018311737,-87.675866628
2019-07-24T21:53:00Z,robo,25,41.894860447,-87.764194002
2019-07-24T19:15:00Z,robo,51,41.714500058,-87.573363422
2019-07-24T20:45:00Z,robo,6,41.932575738,-87.657615295
2019-07-24T20:00:00Z,robo,53,41.671442829,-87.651440734
2019-07-24T20:15:00Z,robo,24,41.912319759,-87.676863652
2019-07-24T13:45:00Z,robo,32,41.881624191,-87.629391908
2019-07-24T21:00:00Z,robo,41,41.799490663,-87.593499384
2019-07-24T17:45:00Z,robo,44,41.742710224,-87.634088181
2019-07-24T21:00:00Z,robo,27,41.870112134,-87.699611189
2019-07-24T23:16:00Z,robo,27,41.884231489,-87.696669693
2019-07-24T21:24:00Z,robo,8,41.897895128,-87.624096605
2019-07-24T22:00:00Z,robo,32,41.885879253,-87.630979425
2019-07-24T21:50:00Z,robo,32,41.886179873,-87.624523664
2019-07-24T21:00:00Z,robo,76,41.976290414,-87.905227221
2019-07-24T15:00:00Z,robo,24,41.903092417,-87.682916451
2019-07-24T10:30:00Z,robo,70,41.754991818,-87.719219959
2019-07-24T20:30:00Z,robo,66,41.784148557,-87.689872903
2019-07-24T18:35:00Z,robo,30,41.844460987,-87.70902851
2019-07-24T20:30:00Z,robo,40,41.793935909,-87.625680278
2019-07-24T05:01:00Z,robo,60,41.84097894,-87.649353839
2019-07-24T19:36:00Z,robo,46,41.74542653,-87.571005383
2019-07-24T20:30:00Z,robo,32,41.868165405,-87.62743954
2019-07-24T15:00:00Z,robo,8,41.891694878,-87.626155832
2019-07-24T18:00:00Z,robo,33,41.858633393,-87.622346444
2019-07-24T19:45:00Z,robo,28,41.875286899,-87.67649739
2019-07-24T22:30:00Z,robo,41,41.799490663,-87.593499384
2019-07-24T12:40:00Z,robo,28,41.869560252,-87.639272074
2019-07-24T23:47:00Z,robo,7,41.914035604,-87.653868654
2019-07-24T11:00:00Z,robo,8,41.894023506,-87.631771695
2019-07-24T05:00:00Z,robo,41,41.788750145,-87.590190707
2019-07-24T22:00:00Z,robo,75,41.691515662,-87.677502582
2019-07-24T22:10:00Z,robo,6,41.947857457,-87.664033932
2019-07-24T21:57:00Z,robo,22,41.919976558,-87.688069191
2019-07-24T21:20:00Z,robo,32,41.885481891,-87.627935689
2019-07-24T05:50:00Z,robo,22,41.925114077,-87.700952275
2019-07-24T19:30:00Z,robo,24,41.910764867,-87.658120918
2019-07-25T00:30:00Z,robo,32,41.879426764,-87.629955817
2019-07-24T13:30:00Z,robo,54,41.65720892,-87.602917272
2019-07-24T21:45:00Z,robo,63,41.787609913,-87.703387152
2019-07-24T19:13:00Z,robo,23,41.903611828,-87.725115338
2019-07-24T20:18:00Z,robo,8,41.897895128,-87.624096605
2019-07-25T01:24:00Z,robo,23,41.89430126,-87.711400893
2019-07-24T21:15:00Z,robo,8,41.891791478,-87.620917415
2019-07-24T22:00:00Z,robo,8,41.900870422,-87.624184899
2019-07-24T22:00:00Z,robo,51,41.708162123,-87.560004833
2019-07-25T00:50:00Z,robo,28,41.863996425,-87.646828775
2019-07-24T18:00:00Z,robo,71,41.744124604,-87.663281208
2019-07-25T00:30:00Z,robo,35,41.832329279,-87.616983146
2019-07-24T10:20:00Z,robo,71,41.746101003,-87.647551191
2019-07-24T08:20:00Z,robo,30,41.83449516,-87.734011827
2019-07-25T00:00:00Z,robo,28,41.869946398,-87.686131036
2019-07-24T22:46:00Z,robo,69,41.770024098,-87.615374643
2019-07-25T01:50:00Z,robo,77,41.976814727,-87.659880317
2019-07-25T02:19:00Z,robo,28,41.881949766,-87.647367397
2019-07-25T03:04:00Z,robo,2,41.993038277,-87.682696738
2019-07-24T17:45:00Z,robo,1,42.015042573,-87.663381471
2019-07-24T21:15:00Z,robo,32,41.883375237,-87.629427772
2019-07-25T03:00:00Z,robo,14,41.970612617,-87.736738447
2019-07-24T13:00:00Z,robo,25,41.905779247,-87.764086015
2019-07-25T01:15:00Z,robo,28,41.887347825,-87.65015217
2019-07-24T20:00:00Z,robo,70,41.748762562,-87.710612554
2019-07-25T02:50:00Z,robo,6,41.939968869,-87.650230307
2019-07-25T04:50:00Z,robo,68,41.78701723,-87.645505595
2019-07-24T17:00:00Z,robo,25,41.894949667,-87.752417738
2019-07-24T19:00:00Z,robo,23,41.891739422,-87.72186006
2019-07-24T20:55:00Z,robo,32,41.885741029,-87.631711749
2019-07-24T14:00:00Z,robo,76,41.978983242,-87.910615526
2019-07-24T22:45:00Z,robo,66,41.773184708,-87.693241558
2019-07-24T20:53:00Z,robo,32,41.86821162,-87.632296303
2019-07-24T21:30:00Z,robo,4,41.964257661,-87.695509565
2019-07-25T04:00:00Z,robo,13,41.992722683,-87.728876924
2019-07-24T09:30:00Z,robo,42,41.778047465,-87.586387726
2019-07-25T01:30:00Z,robo,6,41.945342898,-87.657329785
2019-07-24T17:00:00Z,robo,7,41.921434208,-87.643769918
2019-07-24T23:30:00Z,robo,66,41.779244532,-87.684510424
2019-07-25T02:00:00Z,robo,43,41.761778857,-87.562227664
2019-07-25T01:00:00Z,robo,28,41.868541914,-87.639235361
2019-07-24T23:30:00Z,robo,32,41.883475491,-87.627876969
2019-07-25T04:00:00Z,robo,8,41.908069367,-87.634615657
2019-07-24T21:28:00Z,robo,25,41.882363356,-87.755443834
2019-07-25T02:00:00Z,robo,32,41.883500187,-87.627876698
2019-07-24T16:05:00Z,robo,54,41.656758109,-87.607566105
2019-07-25T03:00:00Z,robo,59,41.831656734,-87.670426924
2019-07-25T02:00:00Z,robo,71,41.751432062,-87.650125738
2019-07-24T15:00:00Z,robo,67,41.762321915,-87.672251672
2019-07-25T04:00:00Z,robo,29,41.859934878,-87.710361081
2019-07-24T05:01:00Z,robo,28,41.869483911,-87.652651777
2019-07-25T00:00:00Z,robo,6,41.933528242,-87.654867252
2019-07-24T22:00:00Z,robo,32,41.888188088,-87.623987307
2019-07-24T16:30:00Z,robo,58,41.811146928,-87.685494443
2019-07-24T07:00:00Z,robo,67,41.764682386,-87.663785792
2019-07-25T03:00:00Z,robo,25,41.878254511,-87.749337612
2019-07-25T03:00:00Z,robo,38,41.817493967,-87.621429649
2019-07-24T16:00:00Z,robo,8,41.896685066,-87.627683859
2019-07-25T03:45:00Z,robo,6,41.943504632,-87.658323271
2019-07-24T21:30:00Z,robo,40,41.798448213,-87.61693885
2019-07-24T20:30:00Z,robo,19,41.92617624,-87.761144998
2019-07-25T01:31:00Z,robo,7,41.925076902,-87.673855622
2019-07-24T21:30:00Z,robo,8,41.900870422,-87.624184899
2019-07-24T17:00:00Z,robo,33,41.85102174,-87.618954852
2019-07-25T02:00:00Z,robo,2,42.000158984,-87.694831083
2019-07-24T17:00:00Z,robo,53,41.67291652,-87.655147693
2019-07-25T01:00:00Z,robo,33,41.862272658,-87.62730245
2019-07-24T21:20:00Z,robo,7,41.910835515,-87.653351515
2019-07-24T21:30:00Z,robo,5,41.940410884,-87.684323659
2019-07-24T21:30:00Z,robo,7,41.910857665,-87.651995629
2019-07-24T10:00:00Z,robo,1,42.004832886,-87.66362473
2019-07-24T23:30:00Z,robo,32,41.883219895,-87.628261697
2019-07-24T20:45:00Z,robo,25,41.905840218,-87.758696342
2019-07-25T00:00:00Z,robo,29,41.862944205,-87.707126989
2019-07-25T01:30:00Z,robo,4,41.963129057,-87.69045779
2019-07-24T23:47:00Z,robo,7,41.910835515,-87.653351515
2019-07-25T03:34:00Z,robo,23,41.902678618,-87.725601735
2019-07-24T20:00:00Z,robo,32,41.87815451,-87.630131336
2019-07-24T12:00:00Z,robo,8,41.906454305,-87.642083325
2019-07-24T22:59:00Z,robo,32,41.882394062,-87.627844798
2019-07-24T21:00:00Z,robo,32,41.870526756,-87.627204283
2019-07-24T18:53:00Z,robo,7,41.925076902,-87.673855622
2019-07-25T00:09:00Z,robo,28,41.879220056,-87.647044076
2019-07-24T17:30:00Z,robo,35,41.831099431,-87.617796762
2019-07-24T18:45:00Z,robo,25,41.872908652,-87.758025754
2019-07-24T21:30:00Z,robo,67,41.775396322,-87.662878824
2019-07-25T03:30:00Z,robo,6,41.937227668,-87.644305471
2019-07-24T21:55:00Z,robo,12,41.994656754,-87.758685319
2019-07-25T03:00:00Z,robo,45,41.738349639,-87.578171587
2019-07-24T16:00:00Z,robo,32,41.884512384,-87.619812122
2019-07-25T03:31:00Z,robo,67,41.786873855,-87.655550394
2019-07-24T14:32:00Z,robo,25,41.880362084,-87.755847438
2019-07-25T04:00:00Z,robo,8,41.889602962,-87.629598125
2019-07-24T19:00:00Z,robo,21,41.943752825,-87.721205263
2019-07-24T12:50:00Z,robo,42,41.77268594,-87.605758495
2019-07-25T03:30:00Z,robo,17,41.949746944,-87.807161136
2019-07-24T19:30:00Z,robo,32,41.882389156,-87.624374606
2019-07-25T03:30:00Z,robo,24,41.905962433,-87.68041868
2019-07-24T20:58:00Z,robo,1,41.998734156,-87.660613118
2019-07-24T05:00:00Z,robo,69,41.774311921,-87.623967693
2019-07-25T00:15:00Z,robo,56,41.788987036,-87.74147999
2019-07-24T14:57:00Z,robo,24,41.893363098,-87.666002526
2019-07-25T01:30:00Z,robo,1,42.001032737,-87.665603433
2019-07-20T02:00:00Z,robo,28,41.88449264,-87.649033145
2019-07-14T01:30:00Z,robo,43,41.761594834,-87.577067068
2019-06-29T16:00:00Z,robo,43,41.756895475,-87.591628513
2019-07-09T05:00:00Z,robo,27,41.873807522,-87.69445629
2019-07-13T15:00:00Z,robo,25,41.897620061,-87.761763618
2019-07-17T18:14:00Z,robo,7,41.930906002,-87.644017035
2019-07-10T05:01:00Z,robo,17,41.938092606,-87.800104572
2019-07-23T21:00:00Z,robo,22,41.922202556,-87.712030267
2019-06-25T15:30:00Z,robo,73,41.710500321,-87.648233693
2019-07-24T16:00:00Z,robo,20,41.932119881,-87.736810631
2019-07-16T05:01:00Z,robo,54,41.656604445,-87.614118085
2019-07-20T17:45:00Z,robo,71,41.75553028,-87.642942898
2019-07-10T05:01:00Z,robo,35,41.834650079,-87.616847182
2019-07-07T23:00:00Z,robo,6,41.937881528,-87.645801672
2019-07-21T15:00:00Z,robo,76,41.979006297,-87.906463155
2019-07-08T14:00:00Z,robo,25,41.915187259,-87.775425225
2019-07-25T06:37:00Z,robo,44,41.750782715,-87.625813624
2019-07-25T05:15:00Z,robo,22,41.917656022,-87.688750258
2019-07-25T07:45:00Z,robo,35,41.831950551,-87.61698003
2019-07-25T05:50:00Z,robo,27,41.884561956,-87.696383641
2019-07-25T08:50:00Z,robo,73,41.732100213,-87.661134728
2019-07-25T07:27:00Z,robo,69,41.753831094,-87.623057141
2019-07-25T07:30:00Z,robo,71,41.751928332,-87.644077264
2019-07-25T11:00:00Z,robo,25,41.884807342,-87.75033191
2019-07-25T05:01:00Z,robo,6,41.939105735,-87.647685065
2019-07-25T11:20:00Z,robo,32,41.871371147,-87.627514417
2019-07-25T12:30:00Z,robo,38,41.817295095,-87.616809546
2019-07-25T12:37:00Z,robo,24,41.889945138,-87.662938383
2019-07-25T12:52:00Z,robo,38,41.802896506,-87.606425428
2019-07-25T06:30:00Z,robo,71,41.733110584,-87.659339969
2019-07-25T12:30:00Z,robo,67,41.773421714,-87.674964191
2019-07-25T05:01:00Z,robo,29,41.864425164,-87.718636425
2019-07-25T14:15:00Z,robo,38,41.802896506,-87.606425428
2019-07-25T12:15:00Z,robo,6,41.933436218,-87.645397373
2019-07-25T13:15:00Z,robo,28,41.868972961,-87.656743524
2019-07-25T14:45:00Z,robo,24,41.911072234,-87.698037909
2019-07-25T15:10:00Z,robo,10,41.977665836,-87.80700125
2019-07-25T12:20:00Z,robo,67,41.764682386,-87.663785792
2019-07-25T05:30:00Z,robo,22,41.916514738,-87.69717194
2019-07-25T12:30:00Z,robo,63,41.79525934,-87.709117502
2019-07-25T16:45:00Z,robo,58,41.822362175,-87.690759851
2019-07-25T16:25:00Z,robo,22,41.930896787,-87.697587655
2019-07-25T17:20:00Z,robo,61,41.802071476,-87.64535562
2019-07-25T16:07:00Z,robo,66,41.76460796,-87.68867896
2019-07-25T13:10:00Z,robo,25,41.873936364,-87.755563812
2019-07-25T17:00:00Z,robo,44,41.742710224,-87.634088181
2019-07-25T07:00:00Z,robo,25,41.873105867,-87.746024881
2019-07-25T17:00:00Z,robo,32,41.879893301,-87.627721751
2019-07-25T17:38:00Z,robo,25,41.909664252,-87.742728815
2019-07-25T16:15:00Z,robo,51,41.695908161,-87.595822806
2019-07-25T18:15:00Z,robo,32,41.872709056,-87.624187857
2019-07-25T15:15:00Z,robo,22,41.930049492,-87.685920733
2019-07-25T14:13:00Z,robo,3,41.969143534,-87.650856378
2019-07-25T17:45:00Z,robo,32,41.880255584,-87.627728782
2019-07-25T19:40:00Z,robo,25,41.897634131,-87.751993042
2019-07-25T19:26:00Z,robo,22,41.931959172,-87.71321084
2019-07-25T19:15:00Z,robo,31,41.857190995,-87.661735179
2019-07-25T19:55:00Z,robo,56,41.798569683,-87.743533609
2019-07-25T18:15:00Z,robo,32,41.878123916,-87.633208786
2019-07-25T20:46:00Z,robo,20,41.914510925,-87.726481495
2019-07-25T20:05:00Z,robo,8,41.910914175,-87.648578343
2019-07-25T19:25:00Z,robo,51,41.722362598,-87.58382047
2019-07-25T19:50:00Z,robo,28,41.877502477,-87.642520263
2019-07-25T06:00:00Z,robo,25,41.880367915,-87.755370011
2019-07-25T20:07:00Z,robo,8,41.892837533,-87.628111857
2019-07-25T19:49:00Z,robo,32,41.882394062,-87.627844798
2019-07-25T21:50:00Z,robo,6,41.954881008,-87.66422515
2019-07-25T15:00:00Z,robo,42,41.783196609,-87.6144834
2019-07-25T07:00:00Z,robo,31,41.855928782,-87.643699523
2019-07-25T21:25:00Z,robo,69,41.769185486,-87.625732415
2019-07-25T20:58:00Z,robo,8,41.897982937,-87.624095634
2019-07-25T22:14:00Z,robo,8,41.907926167,-87.64819515
2019-07-25T20:00:00Z,robo,32,41.884483968,-87.628989611
2019-07-25T19:00:00Z,robo,28,41.866988841,-87.657205006
2019-07-25T21:00:00Z,robo,32,41.88171846,-87.627760426
2019-07-25T19:16:00Z,robo,69,41.764133465,-87.624878892
2019-07-25T21:30:00Z,robo,27,41.873655022,-87.708638008
2019-07-25T22:50:00Z,robo,31,41.852045995,-87.684252376
2019-07-25T23:20:00Z,robo,73,41.720794324,-87.643197622
2019-07-25T21:16:00Z,robo,28,41.862132355,-87.666264958
2019-07-25T22:15:00Z,robo,34,41.853856172,-87.631803395
2019-07-25T17:15:00Z,robo,32,41.875272573,-87.624251314
2019-07-26T00:10:00Z,robo,2,42.002092642,-87.681471337
2019-07-25T21:30:00Z,robo,6,41.952932494,-87.646544302
2019-07-25T22:16:00Z,robo,8,41.897895128,-87.624096605
2019-07-26T00:15:00Z,robo,8,41.890876149,-87.627340128
2019-07-25T12:45:00Z,robo,11,41.97008868,-87.762690091
2019-07-25T19:09:00Z,robo,38,41.8066148,-87.619521763
2019-07-25T18:09:00Z,robo,38,41.8066148,-87.619521763
2019-07-25T07:00:00Z,robo,43,41.768826969,-87.57637362
2019-07-26T00:50:00Z,robo,35,41.831709027,-87.616975384
2019-07-25T13:00:00Z,robo,28,41.877822179,-87.655181405
2019-07-25T23:00:00Z,robo,1,42.012818319,-87.664070843
2019-07-25T22:30:00Z,robo,8,41.8919534,-87.612563748
2019-07-25T22:00:00Z,robo,1,41.998116778,-87.667212152
2019-07-26T00:30:00Z,robo,8,41.88807684,-87.629545097
2019-07-26T00:32:00Z,robo,8,41.897982937,-87.624095634
2019-07-25T20:30:00Z,robo,6,41.940005143,-87.64756884
2019-07-25T20:00:00Z,robo,46,41.751061918,-87.563796175
2019-07-25T17:39:00Z,robo,65,41.781544198,-87.727729524
2019-07-25T22:02:00Z,robo,66,41.785615462,-87.693572597
2019-07-25T19:30:00Z,robo,32,41.88548283,-87.633921684
2019-07-25T21:00:00Z,robo,32,41.880450435,-87.62773031
2019-07-26T00:29:00Z,robo,31,41.851997246,-87.688752882
2019-07-25T21:40:00Z,robo,29,41.851560424,-87.723850543
2019-07-26T01:58:00Z,robo,8,41.910914175,-87.648578343
2019-07-26T02:00:00Z,robo,3,41.963070794,-87.655984213
2019-07-26T01:50:00Z,robo,8,41.902829815,-87.638551885
2019-07-26T01:07:00Z,robo,43,41.766114415,-87.572039808
2019-07-26T02:18:00Z,robo,1,42.019399237,-87.675049485
2019-07-26T00:15:00Z,robo,22,41.924415351,-87.679098785
2019-07-26T01:30:00Z,robo,32,41.88249622,-87.624380767
2019-07-26T03:39:00Z,robo,71,41.7505606,-87.649409369
2019-07-25T14:32:00Z,robo,59,41.830407799,-87.67371278
2019-07-25T13:00:00Z,robo,14,41.967294842,-87.726782403
2019-07-25T15:41:00Z,robo,49,41.721623049,-87.624701342
2019-07-26T04:36:00Z,robo,2,41.995793879,-87.697961178
2019-07-26T00:00:00Z,robo,22,41.92381544,-87.700840162
2019-07-25T23:00:00Z,robo,59,41.829998547,-87.66794162
2019-07-25T09:19:00Z,robo,37,41.809125265,-87.631906508
2019-07-25T23:30:00Z,robo,28,41.885674771,-87.664294079
2019-07-26T00:00:00Z,robo,28,41.883243154,-87.670408072
2019-07-26T04:21:00Z,robo,28,41.866331725,-87.666379171
2019-07-26T03:00:00Z,robo,44,41.742710224,-87.634088181
2019-07-26T02:38:00Z,robo,48,41.729252774,-87.560909592
2019-07-25T18:30:00Z,robo,1,42.021587926,-87.665347927
2019-07-25T18:00:00Z,robo,28,41.877565108,-87.68479102
2019-07-26T03:00:00Z,robo,69,41.759815406,-87.606658935
2019-07-26T04:30:00Z,robo,66,41.774699905,-87.685956669
2019-07-26T02:30:00Z,robo,23,41.908847554,-87.720418356
2019-07-26T04:04:00Z,robo,43,41.773552158,-87.567193396
2019-07-26T03:00:00Z,robo,52,41.71317462,-87.53769469
2019-07-25T19:54:00Z,robo,49,41.70284845,-87.624588931
2019-07-25T19:00:00Z,robo,15,41.9655206,-87.765665104000007
2019-07-25T23:00:00Z,robo,29,41.854362717,-87.72807819
2019-07-26T03:00:00Z,robo,66,41.771485834,-87.685868013
2019-07-25T19:00:00Z,robo,44,41.742656445,-87.632018466
2019-07-26T01:00:00Z,robo,22,41.915475478,-87.715920278
2019-07-25T22:15:00Z,robo,22,41.920639416,-87.697685809
2019-07-26T01:00:00Z,robo,22,41.923829531,-87.699414279
2019-07-25T21:00:00Z,robo,22,41.920747794,-87.680804438
2019-07-25T18:07:00Z,robo,65,41.773811253,-87.722636843
2019-07-25T15:00:00Z,robo,8,41.908297168,-87.63462052
2019-07-25T21:30:00Z,robo,18,41.923563122,-87.799773593
2019-07-25T22:00:00Z,robo,60,41.824818737,-87.639872919
2019-07-26T01:30:00Z,robo,38,41.804902837,-87.612564633
2019-07-25T14:30:00Z,robo,49,41.717662587,-87.614034756
2019-07-26T03:20:00Z,robo,67,41.791711717,-87.668172722
2019-07-25T22:00:00Z,robo,23,41.903717317,-87.710494015
2019-07-25T16:55:00Z,robo,48,41.727528978,-87.563307774
2019-07-26T01:10:00Z,robo,32,41.882394062,-87.627844798
2019-07-25T22:00:00Z,robo,53,41.670107272,-87.624827399
2019-07-25T08:00:00Z,robo,32,41.885730721,-87.634972962
2019-07-25T23:30:00Z,robo,8,41.892505344999996,-87.626304822
2019-07-26T03:00:00Z,robo,4,41.963242071,-87.681301266
2019-07-25T13:00:00Z,robo,45,41.747311578,-87.58938256
2019-07-25T06:36:00Z,robo,24,41.908314204,-87.671305962
2019-07-25T23:03:00Z,robo,32,41.882394062,-87.627844798
2019-07-25T20:30:00Z,robo,22,41.915519335,-87.712348607
2019-07-25T07:00:00Z,robo,77,41.993292625,-87.656910905
2019-07-25T20:00:00Z,robo,49,41.690276578,-87.621021741
2019-07-26T00:00:00Z,robo,14,41.965528702,-87.733789128
2019-07-25T19:00:00Z,robo,71,41.751527081,-87.651337763
2019-07-26T02:00:00Z,robo,24,41.912828866,-87.692171532
2019-07-25T18:00:00Z,robo,35,41.841622651,-87.617191438
2019-07-26T04:50:00Z,robo,6,41.936986127,-87.644297045
2019-07-25T08:00:00Z,robo,6,41.94433919,-87.645430882
2019-07-25T20:30:00Z,robo,22,41.915498356,-87.714053603
2019-07-25T22:15:00Z,robo,32,41.88336939,-87.633860272
2019-07-25T22:00:00Z,robo,3,41.957151719,-87.654620411
2019-07-25T13:15:00Z,robo,22,41.916152698,-87.687376554
2019-07-26T03:05:00Z,robo,32,41.884493832,-87.627021129
2019-07-25T05:01:00Z,robo,1,42.00951632,-87.670088365
2019-07-25T13:30:00Z,robo,14,41.970790204,-87.721983462
2019-07-25T21:00:00Z,robo,73,41.731513627,-87.661723358
2019-07-26T04:00:00Z,robo,30,41.842241391,-87.695141061
2019-07-26T03:00:00Z,robo,30,41.847471709,-87.707564181
2019-07-25T20:00:00Z,robo,35,41.844074267,-87.628442088
2019-07-25T16:30:00Z,robo,66,41.776780252,-87.693334123
2019-07-25T20:30:00Z,robo,25,41.872963554,-87.753663295
2019-07-25T23:30:00Z,robo,14,41.968491664,-87.703906426
2019-07-25T23:00:00Z,robo,67,41.771131757,-87.676670241
2019-07-25T15:00:00Z,robo,11,41.980095981,-87.764737574
2019-07-26T03:00:00Z,robo,36,41.822754413,-87.604315097
2019-07-25T16:45:00Z,robo,7,41.918578314,-87.636183854
2019-07-25T22:30:00Z,robo,32,41.885172377,-87.637024557
2019-07-25T23:50:00Z,robo,31,41.851997246,-87.688752882
2019-07-25T23:00:00Z,robo,77,41.980554579,-87.657928425
2019-07-25T23:00:00Z,robo,23,41.892314397,-87.72109798
2019-07-25T22:00:00Z,robo,57,41.809546288,-87.7359941
2019-07-26T01:00:00Z,robo,38,41.823879885,-87.613503857
2019-07-25T14:00:00Z,robo,70,41.73871998,-87.710401805
2019-07-25T15:00:00Z,robo,25,41.883821373,-87.753972789
2019-07-26T04:00:00Z,robo,24,41.90303745,-87.685815327
2019-07-26T03:30:00Z,robo,8,41.890013771,-87.631705393
2019-07-25T13:00:00Z,robo,76,41.980963017,-87.845202105
2019-07-25T06:30:00Z,robo,43,41.767372803,-87.571438427
2019-07-25T12:30:00Z,robo,16,41.948648659,-87.735292751
2019-07-25T16:30:00Z,robo,7,41.912616081,-87.651888753
2019-07-25T15:33:00Z,robo,34,41.838639723,-87.636387952
2019-07-26T00:30:00Z,robo,24,41.902351061,-87.672748751
2019-07-24T17:00:00Z,robo,68,41.779761017,-87.644079937
2019-07-20T02:30:00Z,robo,76,41.976290414,-87.905227221
2019-07-25T05:01:00Z,robo,8,41.891087379,-87.634055201
2019-07-20T20:00:00Z,robo,71,41.746181029,-87.659686989
2019-07-24T12:00:00Z,robo,69,41.769128066,-87.595234013
2019-06-04T17:00:00Z,robo,61,41.819342065,-87.655655695
2019-07-26T04:00:00Z,robo,35,41.844023772,-87.626923253
2019-07-09T16:35:00Z,robo,32,41.881969706,-87.631591433
2019-07-25T06:00:00Z,robo,22,41.930049492,-87.685920733
2019-07-20T17:00:00Z,robo,28,41.86790423,-87.683622045
2019-07-20T00:00:00Z,robo,32,41.868043292,-87.624099912
2019-07-13T02:40:00Z,robo,22,41.918086514,-87.668001006
2019-07-25T13:00:00Z,robo,8,41.897988378,-87.635735666
2019-06-26T18:00:00Z,robo,29,41.861720639,-87.736048391
2019-07-23T19:11:00Z,robo,28,41.883091959,-87.679939156
2019-07-04T06:15:00Z,robo,32,41.886975415,-87.627596081
2019-06-22T02:00:00Z,robo,31,41.85802838,-87.651092033
2019-07-24T21:00:00Z,robo,28,41.876628223,-87.650053381
2019-07-02T06:00:00Z,robo,39,41.807101267,-87.586402447
2019-07-24T19:00:00Z,robo,21,41.940252647,-87.696248721
2019-07-23T14:43:00Z,robo,33,41.856230779,-87.623896406
2019-07-26T06:05:00Z,robo,6,41.938899041,-87.657721289
2019-07-26T06:00:00Z,robo,3,41.965380394,-87.659074153
2019-07-26T06:57:00Z,robo,26,41.873907046,-87.725430093
2019-07-26T08:40:00Z,robo,7,41.922750548,-87.644994062
2019-07-26T06:20:00Z,robo,68,41.77999793,-87.629294594
2019-07-26T08:58:00Z,robo,30,41.848288886,-87.693506411
2019-07-26T10:12:00Z,robo,52,41.71317462,-87.53769469
2019-07-26T05:00:00Z,robo,67,41.77335656,-87.66652207
2019-07-26T10:30:00Z,robo,24,41.912092268,-87.692458122
2019-07-26T12:25:00Z,robo,75,41.691983278,-87.654530057
2019-07-26T13:50:00Z,robo,68,41.775711241,-87.633319225
2019-07-26T12:16:00Z,robo,28,41.877939757,-87.647715056
2019-07-26T13:15:00Z,robo,73,41.715713748,-87.643057853
2019-07-26T15:00:00Z,robo,27,41.88098266,-87.705206629
2019-07-26T14:45:00Z,robo,49,41.712260278,-87.615113169
2019-07-26T05:45:00Z,robo,26,41.8761036,-87.731379732
2019-07-26T09:45:00Z,robo,8,41.901073698,-87.63136393
2019-07-26T15:56:00Z,robo,4,41.977017622,-87.692447486
2019-07-26T15:58:00Z,robo,2,42.007379345,-87.697374942
2019-07-26T14:10:00Z,robo,24,41.896442307,-87.655722728
2019-07-26T15:25:00Z,robo,38,41.80950879,-87.608371773
2019-07-26T14:55:00Z,robo,22,41.930049492,-87.685920733
2019-07-26T16:07:00Z,robo,23,41.91058325,-87.726353375
2019-07-26T16:00:00Z,robo,28,41.879682085,-87.668201247
2019-07-26T15:40:00Z,robo,31,41.849954132,-87.685580175
2019-07-26T15:40:00Z,robo,22,41.917061131,-87.687393113
2019-07-26T17:15:00Z,robo,24,41.896267502,-87.655397677
2019-07-26T16:15:00Z,robo,75,41.692262738,-87.650283573
2019-07-26T16:45:00Z,robo,24,41.899430629,-87.656627801
2019-07-26T14:50:00Z,robo,22,41.930049492,-87.685920733
2019-07-26T05:00:00Z,robo,49,41.71175083,-87.621447619
2019-07-26T16:20:00Z,robo,44,41.750050556,-87.633074036
